Date,kp,ap,sn,f107
2010-01-01,0.125,0.5,18,75.2
2010-01-02,0.208125,1.25,21,78.0
2010-01-03,0.875,3.5,16,76.4
2010-01-04,0.41650000000000004,1.875,15,73.0
2010-01-05,0.25,1.125,10,76.8
2010-01-06,0.20825,1.125,0,77.3
2010-01-07,0.083375,0.375,0,78.1
2010-01-08,0.166625,0.875,15,77.4
2010-01-09,0.1665,1.0,15,81.7
2010-01-10,0.66675,2.625,22,84.4
2010-01-11,1.625,6.25,37,89.2
2010-01-12,0.958375,3.625,35,93.3
2010-01-13,1.70825,7.0,31,90.5
2010-01-14,1.083375,4.125,26,89.9
2010-01-15,0.958125,4.0,26,85.3
2010-01-16,0.20825,1.125,23,84.2
2010-01-17,0.12487500000000001,0.75,18,82.6
2010-01-18,0.625,2.75,13,81.5
2010-01-19,0.20825,1.125,0,84.2
2010-01-20,2.083375,12.0,13,81.7
2010-01-21,1.20825,5.0,18,82.6
2010-01-22,0.7501249999999999,3.125,31,82.4
2010-01-23,1.249875,4.875,38,84.6
2010-01-24,1.08325,4.25,38,84.6
2010-01-25,0.7498750000000001,3.125,34,81.2
2010-01-26,0.7498750000000001,3.25,25,79.8
2010-01-27,0.16662500000000002,0.875,13,77.8
2010-01-28,0.70825,3.0,12,76.3
2010-01-29,0.29175,1.375,12,73.3
2010-01-30,1.33325,5.0,12,75.0
2010-01-31,1.041625,4.25,16,75.3
2010-02-01,1.9585,8.75,17,75.3
2010-02-02,2.083375,9.625,14,75.2
2010-02-03,2.166875,9.625,14,74.4
2010-02-04,0.6248750000000001,2.5,12,73.9
2010-02-05,0.45825000000000005,2.25,12,77.8
2010-02-06,1.041625,4.25,36,87.5
2010-02-07,0.75,3.125,38,90.3
2010-02-08,1.041625,4.375,59,93.7
2010-02-09,0.58325,2.75,56,91.4
2010-02-10,0.708375,3.0,50,91.3
2010-02-11,1.375,5.125,44,94.2
2010-02-12,1.41675,6.125,41,95.5
2010-02-13,0.9998750000000001,4.125,43,94.1
2010-02-14,0.875,3.875,33,89.4
2010-02-15,2.625,13.625,30,87.6
2010-02-16,1.999875,9.375,30,86.8
2010-02-17,1.249875,6.125,43,86.9
2010-02-18,1.124875,4.875,23,85.0
2010-02-19,1.04175,4.125,20,83.7
2010-02-20,0.166625,0.875,20,83.8
2010-02-21,0.29175000000000006,1.375,17,83.5
2010-02-22,1.166625,4.375,17,83.7
2010-02-23,0.5831250000000001,2.5,15,84.2
2010-02-24,0.791625,3.5,30,82.6
2010-02-25,0.791625,3.375,29,82.7
2010-02-26,0.416625,2.0,27,80.5
2010-02-27,0.25,1.125,14,78.6
2010-02-28,0.5,2.25,14,78.1
2010-03-01,1.291625,4.875,23,77.9
2010-03-02,0.9998750000000001,4.0,37,79.4
2010-03-03,1.95825,7.625,36,80.4
2010-03-04,1.66675,6.625,39,81.3
2010-03-05,0.79175,3.25,28,79.5
2010-03-06,0.833375,3.625,0,78.3
2010-03-07,1.083375,4.625,12,76.6
2010-03-08,0.625,2.75,17,76.3
2010-03-09,0.541625,2.375,0,77.9
2010-03-10,1.958375,9.0,0,80.3
2010-03-11,2.041875,9.5,34,84.2
2010-03-12,2.125,8.75,36,89.6
2010-03-13,0.7082499999999999,2.875,31,91.8
2010-03-14,1.41675,5.625,33,89.4
2010-03-15,0.5415,2.375,27,86.4
2010-03-16,0.875,3.5,23,85.2
2010-03-17,1.458375,7.125,28,86.7
2010-03-18,1.29175,5.5,30,85.8
2010-03-19,0.7917500000000001,3.25,22,84.4
2010-03-20,1.625125,6.375,14,83.5
2010-03-21,0.24987499999999999,1.375,22,84.8
2010-03-22,0.041625,0.25,17,82.5
2010-03-23,0.20825,1.125,14,83.9
2010-03-24,0.83325,3.25,17,84.4
2010-03-25,1.458375,5.875,23,87.6
2010-03-26,0.875,3.25,22,85.9
2010-03-27,0.791625,3.375,34,88.1
2010-03-28,1.416625,5.875,31,86.0
2010-03-29,1.08325,4.375,33,83.2
2010-03-30,1.5835,6.875,33,82.8
2010-03-31,1.250125,4.75,27,81.0
2010-04-01,2.541625,12.0,22,79.2
2010-04-02,2.7501249999999997,13.125,22,76.2
2010-04-03,2.08325,9.0,24,77.4
2010-04-04,2.625,12.875,33,78.7
2010-04-05,4.75,54.625,34,79.3
2010-04-06,4.833375,43.5,25,77.5
2010-04-07,3.5832500000000005,21.875,21,76.3
2010-04-08,2.4165,12.125,29,75.7
2010-04-09,1.458375,6.375,9,76.0
2010-04-10,0.58325,2.625,10,75.0
2010-04-11,2.1251249999999997,12.25,10,74.6
2010-04-12,2.791625,19.125,10,74.5
2010-04-13,0.625,2.625,9,74.9
2010-04-14,1.666625,10.125,0,75.1
2010-04-15,1.58325,8.125,0,74.5
2010-04-16,0.7081250000000001,3.125,0,74.8
2010-04-17,0.66675,2.75,0,73.9
2010-04-18,0.5832499999999999,2.625,0,74.7
2010-04-19,1.16675,4.5,0,75.4
2010-04-20,1.08325,4.25,0,75.6
2010-04-21,1.5,5.75,9,76.1
2010-04-22,1.333375,5.5,9,76.1
2010-04-23,1.8747500000000001,9.875,0,75.0
2010-04-24,1.3335,7.0,0,74.2
2010-04-25,0.5831250000000001,2.75,16,75.4
2010-04-26,0.29150000000000004,1.625,0,76.0
2010-04-27,1.08325,4.375,0,74.8
2010-04-28,0.791625,3.375,10,76.1
2010-04-29,1.20825,6.125,0,76.2
2010-04-30,0.7084999999999999,3.125,9,78.6
2010-05-01,0.6248750000000001,2.875,13,77.8
2010-05-02,3.666625,36.375,21,79.5
2010-05-03,3.708375,24.0,40,80.3
2010-05-04,2.333375,10.125,51,81.7
2010-05-05,1.79175,7.125,47,83.2
2010-05-06,2.041875,8.375,19,79.1
2010-05-07,2.08325,8.125,16,79.0
2010-05-08,1.375,5.125,16,78.8
2010-05-09,0.45824999999999994,2.125,0,75.4
2010-05-10,0.9583750000000001,3.875,0,73.6
2010-05-11,1.5,5.625,0,73.5
2010-05-12,1.29175,4.875,0,71.2
2010-05-13,0.5832499999999999,2.625,0,69.4
2010-05-14,0.58325,2.625,0,69.7
2010-05-15,0.5415000000000001,2.375,0,70.3
2010-05-16,0.7915000000000001,3.375,0,68.5
2010-05-17,1.375,5.125,0,69.2
2010-05-18,1.333375,5.0,0,68.7
2010-05-19,1.6668749999999999,7.25,0,68.6
2010-05-20,2.291625,10.0,0,68.8
2010-05-21,1.000125,4.0,14,70.9
2010-05-22,0.62475,2.75,21,72.5
2010-05-23,0.08325,0.5,22,74.5
2010-05-24,0.249875,1.375,19,72.6
2010-05-25,1.166625,4.625,24,73.2
2010-05-26,1.20825,4.625,16,72.4
2010-05-27,0.4997500000000001,2.5,13,72.7
2010-05-28,2.416625,11.125,13,73.2
2010-05-29,3.916625,27.875,19,73.7
2010-05-30,3.333375,21.125,29,73.0
2010-05-31,3.0001249999999997,15.125,18,72.0
2010-06-01,2.375,10.75,15,72.7
2010-06-02,1.625,6.25,18,74.0
2010-06-03,2.25,10.0,21,74.6
2010-06-04,2.458375,14.0,28,71.9
2010-06-05,1.208125,5.0,26,70.3
2010-06-06,1.375,5.25,12,68.0
2010-06-07,1.16675,4.5,18,68.5
2010-06-08,0.625,2.75,14,71.9
2010-06-09,0.8335,3.5,29,71.5
2010-06-10,1.375,5.25,39,72.9
2010-06-11,0.958375,3.875,46,74.6
2010-06-12,0.41637500000000005,2.25,46,76.2
2010-06-13,1.4168749999999999,5.25,25,76.3
2010-06-14,0.958375,3.875,14,72.8
2010-06-15,1.874875,7.625,0,70.1
2010-06-16,3.2498750000000003,17.375,0,71.6
2010-06-17,1.91675,7.5,12,70.4
2010-06-18,1.2085,4.5,12,70.5
2010-06-19,0.66675,3.0,26,68.9
2010-06-20,0.58325,2.75,18,70.0
2010-06-21,1.041625,4.25,14,72.0
2010-06-22,1.125,4.375,15,73.3
2010-06-23,0.7916249999999999,3.375,14,74.0
2010-06-24,1.0415,4.125,12,74.4
2010-06-25,1.666625,6.75,17,74.5
2010-06-26,2.7082499999999996,12.5,18,74.5
2010-06-27,2.6667500000000004,12.375,11,72.9
2010-06-28,1.66675,6.125,11,73.9
2010-06-29,2.166625,10.0,22,73.6
2010-06-30,3.041625,16.375,11,73.8
2010-07-01,2.375,10.0,13,73.0
2010-07-02,2.0001249999999997,7.875,13,73.4
2010-07-03,1.583375,5.75,13,72.4
2010-07-04,1.04175,4.125,14,71.6
2010-07-05,0.66675,3.0,27,72.7
2010-07-06,0.45825000000000005,2.125,25,72.7
2010-07-07,0.375,1.875,13,74.1
2010-07-08,0.49975,2.25,13,75.6
2010-07-09,1.125125,4.375,17,80.0
2010-07-10,0.208125,1.25,22,79.9
2010-07-11,0.91675,3.625,36,82.6
2010-07-12,0.7915,3.375,34,80.0
2010-07-13,0.416625,2.125,30,78.5
2010-07-14,1.875,9.0,17,77.7
2010-07-15,1.833375,8.375,25,75.9
2010-07-16,0.6665000000000001,2.875,16,76.6
2010-07-17,0.24975,1.5,14,78.7
2010-07-18,0.33325000000000005,1.75,14,76.9
2010-07-19,0.625,2.875,14,79.8
2010-07-20,1.16675,4.5,30,87.0
2010-07-21,1.083375,4.25,31,89.1
2010-07-22,0.958375,3.875,36,87.7
2010-07-23,1.833375,7.0,44,86.4
2010-07-24,1.083375,4.25,47,85.2
2010-07-25,1.4165,5.375,39,85.2
2010-07-26,1.333375,5.0,33,84.4
2010-07-27,3.3333749999999993,18.625,19,82.6
2010-07-28,2.5,11.375,34,85.3
2010-07-29,1.625,5.875,38,84.6
2010-07-30,1.625,6.125,31,83.2
2010-07-31,1.33325,5.25,30,81.5
2010-08-01,0.916625,3.75,24,79.7
2010-08-02,1.41675,5.25,24,79.1
2010-08-03,2.916625,25.0,14,80.6
2010-08-04,4.75,48.625,32,80.8
2010-08-05,1.79175,8.5,51,82.7
2010-08-06,1.3331250000000001,5.125,51,82.0
2010-08-07,0.875,3.625,48,90.5
2010-08-08,0.75,3.125,38,82.6
2010-08-09,2.166625,8.75,55,84.1
2010-08-10,1.583375,6.125,58,83.5
2010-08-11,1.666625,7.25,67,85.8
2010-08-12,0.9584999999999999,3.875,50,83.8
2010-08-13,0.6665000000000001,3.0,41,83.7
2010-08-14,0.625,2.875,33,85.2
2010-08-15,1.374875,5.25,38,85.6
2010-08-16,1.208375,4.625,51,84.7
2010-08-17,1.04175,4.125,26,81.1
2010-08-18,0.9997500000000001,4.125,23,79.8
2010-08-19,0.7498750000000001,3.25,15,77.9
2010-08-20,0.499875,2.125,12,77.1
2010-08-21,0.4585,2.125,0,75.5
2010-08-22,0.208125,1.25,0,74.6
2010-08-23,1.083125,5.5,0,74.9
2010-08-24,3.4167499999999995,19.625,12,73.6
2010-08-25,3.083375,17.875,23,73.5
2010-08-26,2.250125,9.5,23,73.4
2010-08-27,2.749875,13.5,12,73.2
2010-08-28,1.875125,7.375,12,71.9
2010-08-29,0.45825000000000005,2.125,27,73.9
2010-08-30,0.1665,1.0,29,75.0
2010-08-31,0.625,2.75,30,74.6
2010-09-01,1.0415,4.25,30,76.3
2010-09-02,1.583375,5.875,58,77.0
2010-09-03,0.416625,1.875,49,77.2
2010-09-04,0.2915,1.5,58,82.2
2010-09-05,0.75,3.625,43,82.1
2010-09-06,1.958375,8.0,29,79.7
2010-09-07,2.3751249999999997,10.375,14,76.2
2010-09-08,2.375,11.0,0,74.5
2010-09-09,1.20825,5.125,0,73.7
2010-09-10,0.45825000000000005,2.125,16,75.3
2010-09-11,0.12487500000000001,0.75,12,78.0
2010-09-12,0.24987499999999999,1.375,13,78.3
2010-09-13,0.458375,2.0,26,79.5
2010-09-14,2.0,8.25,27,80.7
2010-09-15,1.374875,6.5,27,81.2
2010-09-16,1.375,6.5,43,82.5
2010-09-17,1.958375,8.0,53,82.2
2010-09-18,1.04175,4.5,51,82.1
2010-09-19,0.7918749999999999,3.375,49,81.2
2010-09-20,0.875125,3.625,39,82.6
2010-09-21,1.04175,4.25,38,84.6
2010-09-22,0.4165,2.0,36,84.8
2010-09-23,1.58325,5.875,39,84.3
2010-09-24,2.9167500000000004,14.875,39,82.6
2010-09-25,1.70825,7.625,39,82.9
2010-09-26,1.625,6.75,49,83.9
2010-09-27,1.500125,6.5,56,83.0
2010-09-28,2.2500000000000004,11.25,55,83.2
2010-09-29,0.8751249999999999,3.875,55,90.7
2010-09-30,0.33325,1.75,48,89.9
2010-10-01,0.291625,1.5,36,86.7
2010-10-02,0.0,0.0,27,85.0
2010-10-03,0.33337500000000003,1.5,29,80.0
2010-10-04,0.333375,1.5,21,76.1
2010-10-05,1.375,5.25,13,75.4
2010-10-06,1.2915,4.875,0,74.2
2010-10-07,0.7500000000000001,3.125,0,75.1
2010-10-08,1.083375,4.875,0,74.9
2010-10-09,1.041625,4.125,13,76.4
2010-10-10,0.708375,2.875,13,75.9
2010-10-11,3.166625,19.5,13,75.3
2010-10-12,2.29175,10.5,13,75.2
2010-10-13,1.083375,4.25,23,78.1
2010-10-14,0.166625,0.875,37,80.4
2010-10-15,1.29175,4.875,41,82.2
2010-10-16,1.625125,6.625,49,86.9
2010-10-17,2.291625,10.625,57,83.6
2010-10-18,1.208375,5.125,60,90.6
2010-10-19,1.625,6.5,63,86.6
2010-10-20,1.1665,4.5,51,83.9
2010-10-21,0.66675,2.75,36,83.5
2010-10-22,1.33325,5.625,36,82.2
2010-10-23,3.8335,26.5,44,84.3
2010-10-24,3.166625,17.375,60,82.1
2010-10-25,1.833375,7.25,67,86.2
2010-10-26,2.083375,8.25,63,86.1
2010-10-27,1.125125,4.75,41,87.6
2010-10-28,0.83325,3.5,31,86.4
2010-10-29,0.79175,3.0,39,85.7
2010-10-30,0.45837500000000003,1.875,33,84.8
2010-10-31,1.083375,4.25,34,81.2
2010-11-01,0.7084999999999999,2.875,21,79.1
2010-11-02,0.541375,2.625,18,78.9
2010-11-03,1.2085,4.625,18,78.5
2010-11-04,0.79175,3.125,14,79.2
2010-11-05,0.583375,2.375,27,83.0
2010-11-06,0.25,1.25,35,88.6
2010-11-07,0.416625,1.875,37,85.0
2010-11-08,0.958375,3.625,37,83.7
2010-11-09,0.49987500000000007,2.25,30,84.1
2010-11-10,0.791625,3.5,48,85.6
2010-11-11,2.9998750000000003,16.875,51,84.5
2010-11-12,3.0417500000000004,16.25,48,85.4
2010-11-13,1.66675,7.125,69,85.4
2010-11-14,1.79175,7.5,61,86.4
2010-11-15,1.916625,9.125,61,90.8
2010-11-16,1.708375,7.125,59,91.8
2010-11-17,1.125125,4.75,56,91.2
2010-11-18,1.458375,5.5,46,86.5
2010-11-19,0.5,2.25,42,84.0
2010-11-20,0.58325,2.625,32,79.8
2010-11-21,1.00025,3.875,27,77.6
2010-11-22,1.541625,5.625,24,74.8
2010-11-23,2.20825,9.625,26,75.3
2010-11-24,1.583375,6.125,13,75.8
2010-11-25,0.874875,3.5,24,77.9
2010-11-26,0.249875,1.25,14,76.2
2010-11-27,1.500125,11.125,13,76.5
2010-11-28,2.083375,9.125,27,80.1
2010-11-29,0.9165000000000001,3.75,29,82.5
2010-11-30,0.8751249999999999,3.625,24,86.4
2010-12-01,0.5415,2.375,32,86.5
2010-12-02,0.541625,2.25,36,86.5
2010-12-03,0.166625,0.875,41,86.8
2010-12-04,0.291625,1.375,53,87.4
2010-12-05,0.208375,0.75,44,87.9
2010-12-06,0.666625,3.0,29,88.5
2010-12-07,1.291625,4.875,31,87.1
2010-12-08,1.625,7.125,31,87.2
2010-12-09,0.249875,1.375,29,86.8
2010-12-10,0.12487500000000001,0.75,36,88.4
2010-12-11,0.208125,1.25,27,86.9
2010-12-12,1.041625,4.5,27,89.4
2010-12-13,2.0835,9.125,47,87.7
2010-12-14,3.0416250000000007,15.625,27,90.3
2010-12-15,2.04175,9.25,14,86.9
2010-12-16,1.541625,5.75,24,84.1
2010-12-17,1.125,4.25,12,81.6
2010-12-18,0.875,3.625,0,80.5
2010-12-19,0.58325,2.375,0,80.9
2010-12-20,2.375,10.875,0,77.9
2010-12-21,0.5,2.375,0,77.9
2010-12-22,0.12487500000000001,0.75,17,77.7
2010-12-23,0.16662500000000002,0.875,17,80.1
2010-12-24,0.75,3.0,14,78.6
2010-12-25,1.375,5.125,25,79.4
2010-12-26,0.7916250000000001,3.375,34,80.5
2010-12-27,0.45825000000000005,1.75,17,80.1
2010-12-28,1.79175,10.0,22,80.7
2010-12-29,1.04175,4.0,19,82.6
2010-12-30,1.08325,4.125,14,82.9
2010-12-31,0.958375,3.875,42,90.9
2011-01-01,0.958375,3.75,48,-1.0
2011-01-02,1.125,4.375,48,91.1
2011-01-03,1.25,4.875,47,92.1
2011-01-04,1.41675,5.625,48,90.6
2011-01-05,0.5417500000000001,2.25,36,87.7
2011-01-06,1.208125,6.75,28,86.8
2011-01-07,2.83325,15.5,35,86.4
2011-01-08,2.125,8.125,25,84.8
2011-01-09,1.791625,7.375,32,82.7
2011-01-10,1.54175,6.0,26,83.3
2011-01-11,1.79175,7.75,25,82.6
2011-01-12,1.66675,6.25,22,80.0
2011-01-13,1.916625,8.75,13,79.5
2011-01-14,2.291625,9.25,0,79.3
2011-01-15,1.291625,5.0,12,80.2
2011-01-16,1.249875,4.75,20,80.3
2011-01-17,1.624875,6.125,28,81.8
2011-01-18,1.166625,4.625,32,81.0
2011-01-19,2.125,8.5,26,80.8
2011-01-20,1.2085000000000001,4.625,29,82.3
2011-01-21,0.791625,3.25,33,87.5
2011-01-22,0.916625,3.625,32,87.7
2011-01-23,0.458375,2.125,33,84.3
2011-01-24,1.166625,4.5,29,82.5
2011-01-25,1.45825,6.125,28,80.5
2011-01-26,0.875,3.5,25,80.0
2011-01-27,0.666625,2.875,20,80.5
2011-01-28,1.25,4.875,13,80.6
2011-01-29,1.000125,4.125,15,81.4
2011-01-30,0.1665,1.0,19,82.6
2011-01-31,1.08325,4.625,20,81.3
2011-02-01,2.333375,10.5,24,79.9
2011-02-02,1.58325,6.375,21,79.2
2011-02-03,0.29150000000000004,1.625,29,80.4
2011-02-04,3.0,22.125,36,82.1
2011-02-05,2.875,16.5,26,81.0
2011-02-06,2.6251249999999997,12.0,18,80.2
2011-02-07,1.0001250000000002,4.0,15,82.3
2011-02-08,1.166625,4.75,64,89.7
2011-02-09,0.2915,1.5,51,88.7
2011-02-10,1.08325,4.25,34,91.4
2011-02-11,1.250125,5.125,57,91.2
2011-02-12,1.083375,4.125,60,95.6
2011-02-13,0.416625,1.875,78,106.8
2011-02-14,1.70825,13.125,87,112.6
2011-02-15,1.7918749999999999,6.75,83,112.8
2011-02-16,0.7498750000000001,3.375,78,114.1
2011-02-17,0.541625,2.375,65,110.9
2011-02-18,3.333375,21.25,85,124.8
2011-02-19,1.5835,6.125,82,109.4
2011-02-20,2.125,9.0,69,104.6
2011-02-21,2.0,7.625,47,96.7
2011-02-22,0.5,2.125,38,90.9
2011-02-23,0.54175,2.375,31,89.3
2011-02-24,0.333375,1.375,24,88.9
2011-02-25,0.58325,2.625,13,88.2
2011-02-26,0.75,3.125,42,90.2
2011-02-27,0.41674999999999995,1.875,44,90.4
2011-02-28,0.5417500000000001,2.5,51,95.8
2011-03-01,3.708375,26.625,62,110.5
2011-03-02,3.25,18.5,56,113.4
2011-03-03,3.1251249999999997,16.5,73,120.9
2011-03-04,2.7085,12.75,99,126.8
2011-03-05,1.541625,5.75,116,134.6
2011-03-06,1.4165,6.0,130,142.5
2011-03-07,2.16675,9.5,138,938.6
2011-03-08,1.29175,4.875,141,166.7
2011-03-09,1.16675,4.5,113,143.1
2011-03-10,3.208375,19.375,83,131.3
2011-03-11,4.166625000000001,37.0,83,123.1
2011-03-12,2.666875,15.25,83,120.7
2011-03-13,1.624875,7.5,93,112.9
2011-03-14,0.66675,2.625,61,107.4
2011-03-15,0.1665,1.0,48,101.5
2011-03-16,0.25,1.25,38,104.9
2011-03-17,1.125,5.625,38,90.1
2011-03-18,0.5415000000000001,2.5,28,87.6
2011-03-19,0.9584999999999999,3.875,32,88.8
2011-03-20,1.333375,5.625,30,92.0
2011-03-21,1.125,5.0,24,101.0
2011-03-22,1.624875,7.5,45,99.8
2011-03-23,2.666625,12.25,42,104.6
2011-03-24,1.000125,3.875,55,107.6
2011-03-25,0.833375,3.25,97,112.6
2011-03-26,0.1665,1.0,101,114.5
2011-03-27,0.33325000000000005,1.5,118,115.6
2011-03-28,0.5835,2.5,124,118.5
2011-03-29,0.6665000000000001,2.75,104,116.2
2011-03-30,0.8748750000000001,4.25,96,117.6
2011-03-31,0.708375,3.0,87,113.3
2011-04-01,2.33325,11.5,67,108.9
2011-04-02,3.3748750000000003,20.125,63,107.5
2011-04-03,3.125,16.375,60,114.0
2011-04-04,1.500125,6.75,67,112.7
2011-04-05,1.458375,5.75,56,109.2
2011-04-06,3.5835,26.0,57,117.1
2011-04-07,1.083375,4.875,81,112.3
2011-04-08,2.125,10.5,84,108.7
2011-04-09,1.458375,6.375,78,105.0
2011-04-10,0.583375,2.5,56,104.8
2011-04-11,1.7497500000000001,7.25,67,105.8
2011-04-12,3.416625,23.375,92,110.3
2011-04-13,2.3333749999999993,12.25,111,117.8
2011-04-14,1.000125,3.875,123,118.7
2011-04-15,1.083375,4.25,127,129.4
2011-04-16,0.75,3.25,92,119.2
2011-04-17,0.79175,3.375,71,114.4
2011-04-18,1.875,9.125,71,111.0
2011-04-19,1.083375,4.375,71,110.9
2011-04-20,2.5418750000000006,15.5,73,117.0
2011-04-21,1.0835000000000001,4.25,80,113.0
2011-04-22,1.416625,5.375,87,114.8
2011-04-23,0.791625,3.375,78,119.1
2011-04-24,1.416625,6.125,64,117.2
2011-04-25,0.958375,4.125,56,112.1
2011-04-26,0.375,1.875,74,109.4
2011-04-27,0.20825000000000002,1.125,73,107.9
2011-04-28,0.583125,2.5,62,110.4
2011-04-29,2.0,12.5,62,109.6
2011-04-30,3.875,26.25,80,109.5
2011-05-01,3.1251249999999997,16.75,70,106.1
2011-05-02,3.4165,19.75,55,109.8
2011-05-03,2.75,13.0,71,107.0
2011-05-04,1.208375,4.75,76,106.9
2011-05-05,1.708375,7.0,76,104.9
2011-05-06,0.708375,3.125,45,101.9
2011-05-07,1.250125,4.75,43,102.2
2011-05-08,0.4165,2.0,63,102.2
2011-05-09,0.5415,2.375,84,103.7
2011-05-10,2.291625,10.625,90,97.5
2011-05-11,1.16675,4.875,66,94.1
2011-05-12,0.4581250000000001,2.25,46,92.8
2011-05-13,0.791875,3.375,36,91.5
2011-05-14,0.83325,3.375,52,91.4
2011-05-15,2.29175,10.0,57,94.5
2011-05-16,2.666625,12.75,57,92.2
2011-05-17,2.166625,8.75,50,91.5
2011-05-18,1.3335,5.0,41,90.6
2011-05-19,0.7915,3.375,36,84.4
2011-05-20,0.416625,2.125,35,83.7
2011-05-21,1.04175,4.0,36,83.6
2011-05-22,1.041625,4.25,56,84.5
2011-05-23,0.91675,3.75,31,84.1
2011-05-24,1.45825,5.5,11,81.7
2011-05-25,0.6248750000000001,2.875,24,80.3
2011-05-26,1.541625,5.875,42,82.7
2011-05-27,2.29175,10.625,63,89.9
2011-05-28,4.166625,44.75,73,100.5
2011-05-29,4.291625,34.25,98,110.8
2011-05-30,2.125,8.125,115,111.9
2011-05-31,2.75,13.0,106,112.0
2011-06-01,2.25,9.875,126,113.6
2011-06-02,1.79175,6.875,135,111.6
2011-06-03,0.79175,3.375,130,107.1
2011-06-04,1.541625,13.375,115,102.8
2011-06-05,3.416625,25.125,80,102.9
2011-06-06,1.45825,5.375,70,100.2
2011-06-07,1.583375,8.875,58,96.4
2011-06-08,2.208375,11.0,45,90.2
2011-06-09,2.04175,8.375,39,87.5
2011-06-10,1.999875,7.875,33,86.7
2011-06-11,2.3332500000000005,10.25,23,84.5
2011-06-12,1.66675,6.875,17,84.6
2011-06-13,1.999875,8.0,15,86.6
2011-06-14,1.791625,7.375,36,99.3
2011-06-15,1.7085000000000001,6.25,52,101.5
2011-06-16,1.0835000000000001,4.625,59,103.3
2011-06-17,1.958375,8.625,59,104.3
2011-06-18,0.9584999999999999,3.875,61,99.2
2011-06-19,0.83325,3.5,47,99.1
2011-06-20,1.708375,6.625,39,96.4
2011-06-21,2.25,9.375,50,95.1
2011-06-22,2.5,12.0,50,92.9
2011-06-23,3.25,17.5,58,96.3
2011-06-24,2.5,11.0,65,96.2
2011-06-25,1.541625,5.625,50,93.6
2011-06-26,1.666625,7.25,27,90.1
2011-06-27,0.91675,3.75,15,89.2
2011-06-28,0.6248750000000001,2.625,38,86.9
2011-06-29,0.416625,2.125,41,87.3
2011-06-30,1.16675,4.5,49,89.2
2011-07-01,2.666625,13.375,56,87.6
2011-07-02,1.08325,4.5,44,85.6
2011-07-03,1.5,6.5,41,86.2
2011-07-04,2.166625,10.625,46,85.0
2011-07-05,2.166625,11.25,32,84.8
2011-07-06,1.958375,8.0,34,84.6
2011-07-07,1.625,6.0,38,85.5
2011-07-08,1.4585,6.0,63,85.8
2011-07-09,2.2498750000000003,10.375,49,85.6
2011-07-10,2.25,9.875,59,90.7
2011-07-11,2.5832500000000005,12.125,75,90.1
2011-07-12,1.875,7.875,72,91.7
2011-07-13,1.624875,6.0,68,94.6
2011-07-14,1.7918749999999999,6.75,68,94.1
2011-07-15,1.083375,4.625,82,93.8
2011-07-16,0.8751249999999999,3.625,74,93.8
2011-07-17,1.0,4.0,93,103.6
2011-07-18,1.541625,5.875,115,102.0
2011-07-19,2.6251249999999997,14.875,109,100.3
2011-07-20,3.291625,18.125,71,100.1
2011-07-21,2.5835,11.625,60,96.0
2011-07-22,2.416625,10.125,54,92.4
2011-07-23,1.7085,6.625,43,88.2
2011-07-24,0.9166250000000001,3.75,43,86.2
2011-07-25,2.416625,10.375,29,87.0
2011-07-26,1.41675,5.625,43,93.5
2011-07-27,0.58325,2.625,63,99.3
2011-07-28,0.6665000000000001,3.0,96,107.3
2011-07-29,0.9165000000000001,3.875,90,111.7
2011-07-30,2.54175,16.125,91,112.7
2011-07-31,2.166625,8.75,99,118.6
2011-08-01,1.4585,5.875,107,124.9
2011-08-02,0.708375,3.125,95,121.6
2011-08-03,0.625,2.875,81,119.9
2011-08-04,0.7915000000000001,3.875,92,116.3
2011-08-05,2.916625,41.625,88,109.4
2011-08-06,3.791625,31.375,79,110.0
2011-08-07,1.6252499999999999,7.125,79,105.4
2011-08-08,1.7915,6.75,70,101.5
2011-08-09,1.7918749999999999,7.75,61,97.5
2011-08-10,1.4585,5.75,36,90.3
2011-08-11,1.000125,4.0,38,84.2
2011-08-12,0.9583750000000001,3.75,29,83.4
2011-08-13,0.833375,3.5,18,83.1
2011-08-14,2.1248750000000003,8.875,0,88.1
2011-08-15,2.333375,11.125,12,90.4
2011-08-16,1.83325,7.0,31,93.0
2011-08-17,1.4585,6.0,51,97.5
2011-08-18,0.45825000000000005,2.125,59,97.8
2011-08-19,0.45825000000000005,2.125,60,98.2
2011-08-20,1.25,5.125,59,100.5
2011-08-21,0.708375,3.125,73,100.9
2011-08-22,1.54175,6.0,92,108.2
2011-08-23,1.95825,8.625,98,103.7
2011-08-24,1.58325,6.75,70,104.1
2011-08-25,1.125,4.375,65,104.2
2011-08-26,0.833125,3.5,86,104.6
2011-08-27,1.208375,4.75,77,103.8
2011-08-28,1.416625,5.375,64,101.0
2011-08-29,1.958375,8.0,56,101.2
2011-08-30,0.83325,3.5,90,101.3
2011-08-31,0.24987499999999999,1.375,125,109.0
2011-09-01,0.5415000000000001,2.5,131,111.8
2011-09-02,0.791625,3.375,136,115.4
2011-09-03,2.5,11.0,140,118.7
2011-09-04,1.958375,8.625,105,119.4
2011-09-05,1.416625,6.25,114,118.7
2011-09-06,1.70825,6.375,89,111.5
2011-09-07,1.333375,5.625,72,112.8
2011-09-08,0.541625,2.375,54,110.1
2011-09-09,3.0417500000000004,30.125,72,111.8
