Date,kp,ap,sn,f107
2005-10-14,0.49987500000000007,2.25,12,78.4
2005-10-15,0.458375,2.25,12,79.6
2005-10-16,1.749875,7.125,12,79.2
2005-10-17,2.541625,13.75,12,78.1
2005-10-18,1.375125,5.25,12,78.3
2005-10-19,1.70825,6.5,24,77.9
2005-10-20,0.58325,2.625,14,76.7
2005-10-21,0.374875,1.625,12,75.3
2005-10-22,1.45825,7.5,11,74.7
2005-10-23,0.5,2.375,12,74.2
2005-10-24,1.0414999999999999,4.0,0,73.4
2005-10-25,3.458375,21.125,0,73.0
2005-10-26,2.4167500000000004,10.75,0,72.0
2005-10-27,1.83325,8.375,0,71.6
2005-10-28,1.374875,5.125,0,73.1
2005-10-29,0.6665,2.75,12,74.1
2005-10-30,1.291625,4.875,14,75.6
2005-10-31,2.75,17.375,18,77.8
2005-11-01,2.1251249999999997,9.5,28,77.3
2005-11-02,1.7085000000000001,8.625,29,78.0
2005-11-03,3.708375,23.5,17,76.8
2005-11-04,3.3748749999999994,19.75,18,77.4
2005-11-05,2.708375,13.375,18,79.3
2005-11-06,2.833375,14.25,21,81.7
2005-11-07,1.750125,6.875,38,79.4
2005-11-08,0.7501249999999999,3.125,12,79.4
2005-11-09,0.7501249999999999,3.25,12,78.1
2005-11-10,0.5,2.0,0,77.9
2005-11-11,1.333375,5.375,0,78.6
2005-11-12,2.625,11.875,15,83.1
2005-11-13,2.833375,14.25,18,87.8
2005-11-14,2.083375,9.0,29,92.4
2005-11-15,1.166625,4.5,31,100.0
2005-11-16,0.6665,3.0,35,94.0
2005-11-17,0.458375,1.875,37,100.5
2005-11-18,0.9165000000000001,3.625,40,101.1
2005-11-19,1.83325,10.75,40,102.0
2005-11-20,1.91675,7.75,51,96.4
2005-11-21,1.083375,4.375,41,94.7
2005-11-22,1.6665,6.25,41,92.6
2005-11-23,1.9168749999999999,7.5,37,89.7
2005-11-24,2.25,9.25,41,86.6
2005-11-25,2.4582500000000005,11.625,31,79.9
2005-11-26,1.291625,4.875,23,80.8
2005-11-27,0.66675,2.875,25,80.7
2005-11-28,1.874875,8.0,26,81.9
2005-11-29,1.6252499999999999,9.25,25,84.7
2005-11-30,2.791625,14.25,46,94.7
2005-12-01,3.0001249999999997,17.125,71,98.2
2005-12-02,2.9998750000000003,15.125,78,106.3
2005-12-03,2.875,14.625,87,101.3
2005-12-04,1.54175,6.0,79,95.2
2005-12-05,0.6248750000000001,2.75,79,91.7
2005-12-06,0.5,2.375,65,89.1
2005-12-07,0.08325,0.5,33,89.0
2005-12-08,0.25,1.125,36,89.6
2005-12-09,1.208375,5.875,33,89.1
2005-12-10,2.666625,14.0,56,91.4
2005-12-11,3.4167499999999995,21.0,55,93.1
2005-12-12,2.58325,12.125,48,88.3
2005-12-13,1.375125,5.25,55,87.9
2005-12-14,0.66675,2.875,55,89.6
2005-12-15,0.45837500000000003,2.0,52,87.0
2005-12-16,1.70825,7.0,45,85.8
2005-12-17,0.91675,3.625,40,85.2
2005-12-18,0.875,3.5,40,85.6
2005-12-19,2.041625,9.875,62,89.5
2005-12-20,3.1248750000000003,17.0,56,87.8
2005-12-21,2.1666250000000002,9.25,61,86.5
2005-12-22,1.08325,4.625,59,87.6
2005-12-23,0.041625,0.25,52,93.1
2005-12-24,1.041625,4.0,76,91.9
2005-12-25,1.541625,6.125,62,91.8
2005-12-26,1.33325,6.25,75,92.5
2005-12-27,2.75,19.875,74,92.3
2005-12-28,3.2083749999999993,17.625,63,89.1
2005-12-29,2.75,12.875,65,90.3
2005-12-30,2.083375,8.375,66,89.9
2005-12-31,2.4582499999999996,11.125,59,87.4
2006-01-01,1.625125,6.625,34,87.4
2006-01-02,1.66675,6.375,33,84.5
2006-01-03,0.833375,3.25,26,84.9
2006-01-04,0.45825000000000005,2.25,23,84.0
2006-01-05,0.874875,3.375,20,83.4
2006-01-06,1.83325,7.375,20,82.0
2006-01-07,1.458375,5.75,11,79.2
2006-01-08,0.875,3.5,10,78.2
2006-01-09,0.125,0.625,11,77.6
2006-01-10,0.291625,1.375,11,77.8
2006-01-11,0.583375,2.5,11,77.3
2006-01-12,0.833375,3.375,11,76.5
2006-01-13,0.708375,2.875,0,76.5
2006-01-14,0.791625,3.25,11,77.4
2006-01-15,1.375,5.5,27,80.9
2006-01-16,2.583375,12.375,33,83.8
2006-01-17,2.083375,9.25,30,82.5
2006-01-18,2.33325,10.75,35,85.6
2006-01-19,2.04175,8.0,33,88.6
2006-01-20,1.7918749999999999,7.375,22,90.7
2006-01-21,1.083375,4.125,26,93.8
2006-01-22,1.333375,5.625,42,92.8
2006-01-23,3.0,16.0,50,92.4
2006-01-24,1.54175,7.125,41,92.6
2006-01-25,1.625125,7.75,26,89.0
2006-01-26,3.958125,30.375,19,86.9
2006-01-27,2.5,10.875,12,83.5
2006-01-28,1.625,6.125,10,80.0
2006-01-29,0.458375,2.0,10,79.5
2006-01-30,0.33325000000000005,1.625,0,78.8
2006-01-31,0.37487500000000007,1.75,0,77.6
2006-02-01,0.83325,3.5,0,77.6
2006-02-02,1.0835,4.25,0,77.3
2006-02-03,1.166625,5.125,0,78.7
2006-02-04,1.2915,5.625,0,77.0
2006-02-05,0.79175,3.25,0,76.3
2006-02-06,2.7501249999999997,13.75,0,74.9
2006-02-07,1.041625,4.0,8,74.0
2006-02-08,0.791625,3.625,8,74.0
2006-02-09,0.58325,2.375,17,74.8
2006-02-10,0.791625,3.625,12,75.2
2006-02-11,1.625,6.25,9,76.0
2006-02-12,1.25,5.25,0,76.0
2006-02-13,0.54175,2.125,11,76.3
2006-02-14,0.20825,0.875,13,77.3
2006-02-15,2.16675,10.25,18,78.5
2006-02-16,2.08325,9.0,18,79.2
2006-02-17,1.16675,4.875,8,79.2
2006-02-18,0.5834999999999999,2.5,8,78.5
2006-02-19,1.70825,6.25,14,76.5
2006-02-20,3.2498749999999994,19.125,0,76.2
2006-02-21,3.333375,18.625,0,75.9
2006-02-22,2.9166250000000007,15.375,0,76.0
2006-02-23,1.124875,4.375,0,75.1
2006-02-24,1.416625,5.875,0,76.0
2006-02-25,0.416625,1.75,0,76.0
2006-02-26,1.5,6.0,0,76.5
2006-02-27,0.958375,3.75,8,77.0
2006-02-28,1.166625,4.5,8,77.1
2006-03-01,1.8331250000000001,8.0,0,77.0
2006-03-02,0.625125,2.75,0,76.1
2006-03-03,0.6248750000000001,2.75,0,75.5
2006-03-04,0.625,2.625,15,75.0
2006-03-05,0.25,1.25,26,74.2
2006-03-06,2.041875,10.625,23,73.6
2006-03-07,2.125,11.0,0,74.4
2006-03-08,1.16675,4.5,0,72.4
2006-03-09,0.708375,3.125,0,72.9
2006-03-10,2.7082500000000005,14.125,0,72.2
2006-03-11,2.2082499999999996,10.25,0,74.0
2006-03-12,1.041625,3.875,15,73.2
2006-03-13,0.583375,2.75,16,72.6
2006-03-14,0.541625,2.25,23,73.6
2006-03-15,1.916625,7.5,23,74.2
2006-03-16,1.874875,7.125,21,72.4
2006-03-17,0.625,2.75,31,72.0
2006-03-18,3.583375,30.375,26,72.4
2006-03-19,4.375,38.375,26,75.2
2006-03-20,3.3332500000000005,19.875,31,76.9
2006-03-21,2.70825,13.875,31,76.7
2006-03-22,2.125,9.75,31,75.9
2006-03-23,0.91675,3.75,29,76.6
2006-03-24,1.0415,4.25,34,75.8
2006-03-25,1.5,6.25,18,75.6
2006-03-26,1.624875,6.875,0,73.6
2006-03-27,1.9165,9.5,0,74.3
2006-03-28,1.374875,6.0,15,79.3
2006-03-29,1.250125,4.875,31,81.7
2006-03-30,0.8748750000000001,3.625,32,83.9
2006-03-31,1.16675,4.375,39,86.3
2006-04-01,0.166625,0.875,58,87.0
2006-04-02,0.24987499999999999,1.25,65,91.1
2006-04-03,0.291625,1.5,73,100.4
2006-04-04,1.791625,7.75,82,99.5
2006-04-05,3.958375,29.375,83,99.0
2006-04-06,1.833375,8.125,90,98.9
2006-04-07,0.54175,2.5,77,94.5
2006-04-08,1.0,3.875,68,91.0
2006-04-09,4.791625000000001,45.625,55,89.2
2006-04-10,2.8751250000000006,14.875,60,88.7
2006-04-11,1.208375,4.75,63,89.7
2006-04-12,0.1665,1.0,68,81.1
2006-04-13,2.583375,13.0,67,80.0
2006-04-14,5.33325,64.75,60,78.9
2006-04-15,4.208375,31.125,38,78.4
2006-04-16,2.333375,10.125,25,76.5
2006-04-17,1.291625,5.75,13,77.9
2006-04-18,1.5,7.875,12,75.8
2006-04-19,0.5833750000000001,2.625,23,75.8
2006-04-20,1.125,4.875,17,78.6
2006-04-21,1.624875,7.625,15,79.2
2006-04-22,2.9582500000000005,19.125,18,82.4
2006-04-23,1.58325,7.0,13,86.7
2006-04-24,1.41675,5.625,18,92.8
2006-04-25,0.875,3.875,47,95.1
2006-04-26,0.7083750000000001,3.0,58,100.0
2006-04-27,1.041625,4.125,65,100.7
2006-04-28,2.0835,10.125,62,100.1
2006-04-29,0.45825000000000005,2.375,53,101.2
2006-04-30,0.0,0.0,62,99.9
2006-05-01,0.291625,1.375,55,93.4
2006-05-02,0.833375,3.375,58,89.4
2006-05-03,0.708375,2.875,57,89.0
2006-05-04,2.5001249999999997,13.25,60,91.8
2006-05-05,1.95825,9.75,53,86.7
2006-05-06,3.041625,21.0,45,87.0
2006-05-07,3.083375,17.875,53,86.2
2006-05-08,1.333375,5.5,52,84.7
2006-05-09,0.7498750000000001,3.25,47,82.6
2006-05-10,0.666625,3.0,32,78.2
2006-05-11,3.208375,17.25,27,76.4
2006-05-12,2.7498750000000003,14.0,12,75.7
2006-05-13,2.20825,9.625,12,73.5
2006-05-14,1.54175,6.625,0,72.0
2006-05-15,0.79175,3.375,0,71.7
2006-05-16,0.33325000000000005,1.75,0,71.5
2006-05-17,1.250125,4.75,0,72.0
2006-05-18,2.625,13.5,13,73.3
2006-05-19,1.625,6.0,13,75.3
2006-05-20,1.4585,5.375,32,76.2
2006-05-21,1.5,6.25,33,77.5
2006-05-22,1.91675,8.5,47,83.1
2006-05-23,1.124875,4.875,50,84.2
2006-05-24,0.8332499999999999,3.25,43,83.7
2006-05-25,0.833125,3.5,42,83.7
2006-05-26,0.79175,3.375,47,81.6
2006-05-27,0.4165,2.125,53,83.0
2006-05-28,1.29175,4.875,62,84.7
2006-05-29,0.58325,2.75,58,81.1
2006-05-30,1.79175,8.125,53,80.0
2006-05-31,1.250125,4.875,45,78.4
2006-06-01,2.333375,9.75,14,77.2
2006-06-02,1.499875,5.75,0,75.3
2006-06-03,1.000125,4.0,0,75.9
2006-06-04,0.37475,2.125,19,75.6
2006-06-05,0.6666250000000001,3.0,26,77.9
2006-06-06,3.4582499999999996,23.25,32,78.0
2006-06-07,3.4582500000000005,20.625,58,82.7
2006-06-08,3.2501250000000006,18.125,58,80.0
2006-06-09,2.125,8.5,47,77.6
2006-06-10,1.9165,7.125,49,76.1
2006-06-11,1.20825,4.625,37,74.4
2006-06-12,0.75,3.125,30,74.2
2006-06-13,0.5,2.25,28,77.1
2006-06-14,1.375,6.125,14,75.3
2006-06-15,3.4582500000000005,20.5,14,76.4
2006-06-16,1.958375,8.0,21,75.3
2006-06-17,1.95825,7.875,23,73.2
2006-06-18,1.3335,5.875,18,73.3
2006-06-19,0.541625,2.375,21,73.3
2006-06-20,0.70825,3.125,21,72.9
2006-06-21,0.41674999999999995,2.0,18,72.7
2006-06-22,1.291625,4.875,0,72.1
2006-06-23,0.33325000000000005,1.75,0,71.8
2006-06-24,0.541625,2.375,0,73.6
2006-06-25,0.91675,3.75,14,74.0
2006-06-26,0.29150000000000004,1.625,18,76.4
2006-06-27,1.166625,4.5,23,78.5
2006-06-28,2.7917500000000004,13.75,42,83.5
2006-06-29,2.4167500000000004,10.125,46,85.5
2006-06-30,1.875,7.125,44,86.1
2006-07-01,0.8748750000000001,3.625,38,85.5
2006-07-02,0.333125,1.875,31,87.1
2006-07-03,0.54175,2.5,35,85.9
2006-07-04,2.208375,11.875,36,92.0
2006-07-05,3.0832499999999996,19.125,35,84.7
2006-07-06,1.91675,8.0,36,85.0
2006-07-07,1.45825,5.5,36,79.9
2006-07-08,0.49987500000000007,2.5,35,77.4
2006-07-09,0.74975,4.125,31,74.6
2006-07-10,2.125,9.875,15,72.8
2006-07-11,1.5,6.125,15,71.2
2006-07-12,2.374875,11.875,13,70.6
2006-07-13,1.20825,4.75,0,69.9
2006-07-14,2.3332499999999996,13.0,15,70.9
2006-07-15,1.083375,4.25,16,70.2
2006-07-16,0.6248750000000001,2.75,20,70.8
2006-07-17,0.7085,3.0,22,71.0
2006-07-18,0.458375,2.25,22,71.2
2006-07-19,0.375,1.75,24,71.1
2006-07-20,0.541625,2.625,15,72.2
2006-07-21,0.2915,1.625,0,72.6
2006-07-22,0.875125,3.625,15,73.6
2006-07-23,0.8751249999999999,3.625,18,76.5
2006-07-24,1.333375,5.125,20,77.0
2006-07-25,1.5415,6.25,18,75.5
2006-07-26,1.0,4.375,18,74.7
2006-07-27,1.625125,7.75,18,74.4
2006-07-28,3.041625,24.625,16,72.6
2006-07-29,1.000125,4.0,16,73.0
2006-07-30,0.875,3.625,31,73.9
2006-07-31,2.79175,14.125,27,72.4
2006-08-01,2.5,11.75,11,72.8
2006-08-02,2.208375,9.125,11,72.1
2006-08-03,1.208375,5.0,15,71.3
2006-08-04,0.375,1.75,0,69.6
2006-08-05,0.6665000000000001,3.0,0,69.5
2006-08-06,0.666625,3.0,0,69.5
2006-08-07,4.04175,31.625,0,69.8
2006-08-08,2.2498750000000003,9.5,11,71.4
2006-08-09,2.08325,9.375,26,74.1
2006-08-10,0.791625,4.0,27,80.3
2006-08-11,1.291625,4.875,26,83.9
2006-08-12,1.416625,5.375,24,84.7
2006-08-13,0.33325000000000005,1.75,26,85.9
2006-08-14,0.541625,2.5,31,86.4
2006-08-15,0.666625,3.0,31,85.6
2006-08-16,0.58325,2.75,31,100.6
2006-08-17,1.25,4.625,27,85.8
2006-08-18,2.5417500000000004,11.25,31,88.5
2006-08-19,3.6252500000000003,38.25,24,88.8
2006-08-20,2.8332499999999996,22.25,16,88.1
2006-08-21,2.5417499999999995,12.5,26,87.8
2006-08-22,3.5415,23.25,15,80.8
2006-08-23,1.124875,4.875,19,78.3
2006-08-24,1.125,4.375,19,78.2
2006-08-25,0.2915,1.5,24,77.2
2006-08-26,0.6248750000000001,2.875,23,75.7
2006-08-27,2.8335,16.5,34,78.6
2006-08-28,2.541875,11.75,35,76.4
2006-08-29,1.91675,7.75,27,73.0
2006-08-30,1.624875,6.125,19,74.2
2006-08-31,1.875125,7.875,35,83.2
2006-09-01,2.7082499999999996,14.125,35,76.9
2006-09-02,1.6665,6.625,16,75.6
2006-09-03,1.499875,5.625,0,76.5
2006-09-04,3.0835,19.75,0,79.0
2006-09-05,2.1667499999999995,9.0,26,80.4
